product_id,product_name,product_company,category,product_size,product_price
6829,"Traditional Medicinals, Green Teas, Organic Green Tea Lemongrass, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals,Tea,24 g,7.88
15433,"Organic India, Tulsi Tea, Masala Chai, 18 Infusion Bags, 1.33 oz (37.8 g)",Organic India,Tea,37,8.43
12912,"Organic India, Tulsi Tea, Lemon Ginger, Caffeine-Free, 18 Infusion Bags, 1.27 oz (36 g)",Organic India,Tea,36 g,8.43
26737,"Stash Tea, Herbal Tea, Wild Raspberry Hibiscus, Caffeine Free, 20 Tea Bags,1.3 oz (38 g)",Stash Tea,Tea,38 g,5.23
43391,"Twinings, 100% Pure Black Tea, English Breakfast, Decaffeinated, 25 Tea Bags, 1.76 oz (50 g)",Twinings,Tea,50 g,7.92
34459,"Tazo Teas, Organic Chai, Black Tea, 20 Tea Bags, 1.9 oz (54 g)",Tazo Teas,Tea,54 g,9.87
41193,"Bigelow, Herbal Tea Plus Probiotics, Lemon Ginger, Caffeine Free, 18 Tea Bags, 1.39 oz (39 g)",Bigelow,Tea,39 g,5.06
43885,"21st Century, Herbal Slimming Tea, Peach-Apricot, Caffeine Free, 24 Tea Bags, 1.6 oz (45 g)",21st Century,Tea,45 g,5.82
30980,"Frontier Natural Products, Organic Cut & Sifted Seedless Rosehips, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,21.23
26721,"Stash Tea, Green Tea & Matcha, Pomegranate Raspberry, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea,Tea,36 g,5.23
62952,"Celestial Seasonings, Herbal Tea, Caffeine Free, Lemon Zinger, 20 Tea Bags, 1.7 oz (47 g)",Celestial Seasonings,Tea,47 g,5.41
63587,"Pukka Herbs, Chamomile, Vanilla & Manuka Honey Tea, Caffeine Free, 20 Herbal Tea Sachets, 1.12 oz (32 g)",Pukka Herbs,Tea,32 g,9.83
62955,"Celestial Seasonings, Herbal Tea, Caffeine Free, Raspberry Zinger,  20 Tea Bags, 1.6 oz (45 g)",Celestial Seasonings,Tea,45 g,5.41
49001,"Stash Tea, Black Tea, Breakfast in Paris, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea,Tea,36 g,5.21
33745,"Gaia Herbs, Gas & Bloating, Caffeine-Free, 16 Tea Bags, 1.13 oz (32 g)",Gaia Herbs,Tea,32 g,8.46
5480,"Yogi Tea, Green Tea Super Antioxidant, 16 Tea Bags, 1.12 oz (32 g)",Yogi Tea,Tea,32 g,6.5
13321,"Uncle Lee's Tea, Organic Green Tea, 100 Tea Bags, 5.64 oz (160 g)",Uncle Lee's Tea,Tea,160 g,12.55
86516,"Stash Tea, Green Tea, Asian Pear Harmony, 18 Tea Bags, 1.1 oz (34 g)",Stash Tea,Tea,34 g,5.23
27343,"St. Dalfour, Organic Pure Darjeeling Tea, 25 Tea Bags, 1.75 oz (50 g)",St. Dalfour,Tea,50 g,4.62
80083,"Bigelow, Calm Stomach, Ginger & Peach Herbal Tea, 18 Tea Bags, 1.35 oz (38 g)                        ",Bigelow,Tea,38 g,5.05
43206,"Twinings, Cold Brewed Iced Tea, Mixed Berries, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.52
27623,"Choice Organic Teas, Organic Decaffeinated Earl Grey, Decaf Black Tea, 16 Tea Bags, 1.12 oz (32 g)",Choice Organic Teas,Tea,32 g,7.01
39950,"Now Foods, Real Tea, Senna, Caffeine-Free, 24 Tea Bags, 1.7 oz (48 g)",Now Foods,Tea,48 g,7.42
63499,"Pukka Herbs, Peppermint & Licorice Herbal Tea, Caffeine Free, 20 Tea Sachets, 1.05 oz (30 g)",Pukka Herbs,Tea,30 g,9.83
15297,"Uncle Lee's Tea, Organic White Tea, 100 Tea Bags, 5.29 oz (150 g)",Uncle Lee's Tea,Tea,150 g,12.55
34543,"Twinings, Lady Grey Black Tea, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.67
43015,"Twinings, Earl Grey Loose Tea, Light, 7.05 oz (200 g)",Twinings,Tea,200 g,22.48
61493,"Barry's Tea, Loose Leaf Tea, Gold Blend, 250 g",Barry's Tea,Tea,250 g,9.81
38937,"Pukka Herbs, Relax, Caffeine Free, 20 Herbal Tea Sachets, 1.41 oz (40 g)",Pukka Herbs,Tea,40 g,9.83
31982,"Bigelow, Herbal Tea, I Love Lemon with Vitamin C, Caffeine Free, 20 Tea Bags, 1.28 oz (36 g)",Bigelow,Tea,36 g,5.05
46688,"Stash Tea, Black Tea, Decaf Vanilla Chai, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea,Tea,36 g,5.23
13072,"St. Dalfour, Organic, Lemon Tea, 25 Envelopes, 1.75 oz (50 g)",St. Dalfour,Tea,50 g,5.09
30934,"Frontier Natural Products, Organic Whole German Chamomile Flowers, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,44
55806,"Twinings, Green Tea, Nightly Calm, Naturally Decaffeinated, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.37
77506,"Harney & Sons, Earl Grey Imperial, Black Tea with Bergamot, 30 Sachets, 2.35 oz (66 g) Each",Harney & Sons,Tea,66 g,18.69
62951,"Celestial Seasonings, Herbal Tea Sampler, Caffeine Free, 5 Flavors, 18 Tea Bags, 1.0 oz (30 g)",Celestial Seasonings,Tea,30 g,5.41
30565,"Stash Tea, Black Tea, Decaf Chai Spice, 18 Tea Bags, 1.1 oz (33 g)",Stash Tea,Tea,33 g,5.18
45112,"Celestial Seasonings, Sleepytime Green Lemon Jasmine, Decaf, 20 Tea Bags, 1.1 oz (31 g)",Celestial Seasonings,Tea,31 g,5.23
71699,"Now Foods, Organic Real Tea, Chamomile, 24 Tea Bags, 2 g Each",Now Foods,Tea,24,8.16
30968,"Frontier Natural Products, Organic Cut & Sifted Burdock Root, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,22.53
9449,"Triple Leaf Tea, Herbal Laxative, 20 Tea Bags, 1.4 oz (40 g)",Triple Leaf Tea,Tea,40 g,5.52
50697,"Stash Tea, Herbal Tea, Organic Very Berry, Caffeine Free, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea,Tea,36 g,5.57
28915,"Numi Tea, Organic Tea, Black Tea, Aged Earl Grey, 18 Tea Bags (1.27 oz (36 g)",Numi Tea,Tea,36 g,9.71
5879,"Prince of Peace, Premium Oolong Tea, 100 Individually Wrapped Tea Bags, (1.8 g) Each",Prince of Peace,Tea,1,8.76
30785,"Frontier Natural Products, Licorice Root Cut & Sifted, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,15.86
62181,"Bigelow, Black Tea, Earl Grey, 40 Tea Bags, 2.37 oz (67 g)",Bigelow,Tea,67 g,8.33
74933,"Traditional Medicinals, Organic Rose Hips with Hibiscus, 16 Tea Bags, 1.13 oz (32 g)",Traditional Medicinals,Tea,32 g,7.88
33105,"Stash Tea, Black Tea, Decaf Chocolate Hazelnut, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea,Tea,36 g,5.23
38924,"Pukka Herbs, Cleanse Herbal Tea, Caffeine Free, 20 Sachets, 1.27 oz (36 g)",Pukka Herbs,Tea,36 g,9.83
44938,"Harney & Sons, Black Tea, Earl Grey Supreme with Silver Tips, 4 oz",Harney & Sons,Tea,4,14.74
30971,"Frontier Natural Products, Organic Cut & Sifted Dandelion Root, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,32.06
38938,"Pukka Herbs, Revitalise, Organic Cinnamon, Cardamom, & Ginger Tea, 20 Tea Sachets, 1.41 oz (40 g)",Pukka Herbs,Tea,40 g,9.83
63383,"Traditional Medicinals, Herbal Teas, Organic Hawthorn with Hibiscus, Naturally Caffeine Free Herbal Tea, 16 Wrapped Tea Bags, 1.13 oz (32 g)",Traditional Medicinals,Tea,32 g,7.88
63385,"Traditional Medicinals, Herbal Teas, Organic Fennel Tea, Naturally Caffeine Free, 16 Wrapped Tea Bags, 1.13 oz (32 g)",Traditional Medicinals,Tea,32 g,7.88
70565,"Twinings, 100% Pure Black Tea, Lapsan Souchong, 20 Tea Bags, 1.41 oz (40 g) Each",Twinings,Tea,40 g,6.45
9649,"Organic India, Tulsi Tea, Honey Chamomile, Caffeine-Free, 18 Infusion Bags, 1.08 oz (30.6 g) ",Organic India,Tea,30,8.43
62708,"Numi Tea, Organic Tea, Herbal Teasans, Rooibos Chai, Caffeine Free, 18 Tea Bags, 1.71 oz (48.6 g)",Numi Tea,Tea,48,9.71
27548,"Stash Tea, Oolong Tea, White Peach, 18 Tea Bags, 1.2 oz (35 g)",Stash Tea,Tea,35 g,5.23
61837,"Rishi Tea, Organic Green Tea, Jasmine Green, 15 Tea Bags, 1.48 oz (42 g) Each",Rishi Tea,Tea,42 g,12.24
43389,"Twinings, Earl Grey Black Tea, 25 Tea Bags, 1.76 oz (50 g)",Twinings,Tea,50 g,8.02
30754,"Frontier Natural Products, Cut & Sifted Peppermint Leaf, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,20.63
31131,"Frontier Natural Products, Organic Cut & Sifted Lemongrass, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,18.76
6872,"Traditional Medicinals, Green Teas, Organic Green Tea Ginger, 16 Wrapped Tea Bags, .85 oz (24 g)",Traditional Medicinals,Tea,24 g,7.88
31985,"Bigelow, Sweet Dreams Herbal Tea, Caffeine Free, 20 Tea Bags, 1.09 oz (30 g)",Bigelow,Tea,30 g,5.03
49207,"Harney & Sons, Fine Teas, Earl Grey Supreme, 20 Sachets, 1.4 oz (40 g)",Harney & Sons,Tea,40 g,17.2
85608,"Pukka Herbs, Organic Turmeric Active, Caffeine Free, 20 Herbal Tea Sachets, 1.27 oz (36 g)",Pukka Herbs,Tea,36 g,8.94
30717,"Frontier Natural Products, Whole Lavender Flowers, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,51.47
40070,"Mate Factor, Organic Yerba Mate, Fresh Green, 24 Tea Bags, 2.96 oz (84 g)",Mate Factor,Tea,84 g,10.95
41318,"21st Century, Herbal Slimming Tea, Lemon-Lime, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",21st Century,Tea,48 g,5.82
43382,"Twinings, Chai Tea, 25 Tea Bags, 1.76 oz (50 g)",Twinings,Tea,50 g,8.1
86515,"Stash Tea, Green Tea, Sweet Honeydew, 18 Tea Bags, 1.1 oz (34 g)",Stash Tea,Tea,34 g,5.23
67349,"Rishi Tea, Turmeric Ginger, Organic Loose Leaf Herbal Tea, Ayurvedic + Meyer Lemon, 2.47 oz (70 g)",Rishi Tea,Tea,70 g,16.16
70569,"Twinings, Black Tea, Earl Grey, Lavender, 20 Tea Bags - 1.41 oz (40 g)",Twinings,Tea,40 g,6.45
42880,"Gaia Herbs, Lactation Support, Caffeine-Free, 16 Tea Bags, 1.13 oz (32 g)",Gaia Herbs,Tea,32 g,8.45
12689,"21st Century, Herbal Slimming Tea, Orange Spice, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",21st Century,Tea,48 g,5.82
26724,"Stash Tea, Black Tea, Decaf Earl Grey, 18 Tea Bags, 1.1 oz (33 g)",Stash Tea,Tea,33 g,5.2
37943,"The Tao of Tea, Certified Organic Black Tea and Bergamot, Earl Grey, 3.5 oz (100 g)",The Tao of Tea,Tea,100 g,14.16
43886,"21st Century, Herbal Slimming Tea, Peppermint, Caffeine Free, 24 Tea Bags, 1.7 oz (48 g)",21st Century,Tea,48 g,5.82
63497,"Pukka Herbs, After Dinner, 20 Herbal Tea Sachets, 1.27 oz (36 g)",Pukka Herbs,Tea,36 g,9.83
88414,"Celestial Seasonings, Herbal Tea, Lemon Lavender Lane, Caffeine Free, 20 Tea Bags, 1.1 oz (31 g)",Celestial Seasonings,Tea,31 g,5.41
89617,"Waykana, Amazon Guayusa Tea, Original, 16 Tea Bags, 1.13 oz (32 g)",Waykana,Tea,32 g,9.79
89617,"Waykana, Amazon Guayusa Tea, Original, 16 Tea Bags, 1.13 oz (32 g)",Waykana,Tea,32 g,9.79
13102,"Celestial Seasonings, Herbal Tea, Caffeine Free, Honey Vanilla Chamomile, 20 Tea Bags, 1.7 oz (47 g)",Celestial Seasonings,Tea,47 g,5.39
31141,"Frontier Natural Products, Organic Whole Rosehips, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,16.09
70575,"Twinings, 100% Pure White Tea, 20 Tea Bags, 1.06 oz (30 g) Each",Twinings,Tea,30 g,6.42
24300,"Dandy Blend, Instant Herbal Beverage With Dandelion, Caffeine Free, 25 Single Serving Pouches",Dandy Blend,Tea,25,14.49
26719,"Stash Tea, Green Tea, Jasmine Blossom, 20 Tea Bags, 1.3 oz (38 g)",Stash Tea,Tea,38 g,5.11
27632,"Choice Organic Teas, Organic Decaffeinated English Breakfast, Decaf Black Tea , 16 Tea Bags, 1.12 oz (32 g)",Choice Organic Teas,Tea,32 g,7.01
79877,"Navitas Organics, Organic Matcha Powder, 3 oz (85 g)",Navitas Organics,Tea,85 g,28.46
75184,"Twinings, Herbal Tea, Berry Fusion, Caffeine Free, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.42
31249,"Dandy Blend, Instant Herbal Beverage with Dandelion, Caffeine Free, 14.1 oz (400 g)",Dandy Blend,Tea,400 g,32.13
27547,"Stash Tea, Herbal Tea Sampler, 9 Flavors, Caffeine Free, 18 Tea Bags, 1.0 oz (30 g)",Stash Tea,Tea,30 g,5.23
82309,"Four Sigmatic, Mushroom Blend Mix, 10 Mushrooms, 2.12 oz (60 g)",Four Sigmatic,Tea,60 g,44.91
63503,"Pukka Herbs, Supreme Matcha Green, 20 Green Tea Sachets, 1.05 oz (30 g)",Pukka Herbs,Tea,30 g,9.83
23775,"J&R Port Trading Co., J&R Rooibos Red Tea, Caffeine Free, 20 Tea Bags, 1.765 oz (50 g)",J&R Port Trading Co.,Tea,50 g,6.27
38253,"Twinings, 100% Organic Black Tea, Breakfast Blend, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,8.35
88575,"Twinings, Support Herbal Tea, White Hibiscus, Lime & Ginger, Caffeine Free, 18 Tea Bags, 0.95 oz (27 g)",Twinings,Tea,27 g,8.14
27612,"Choice Organic Teas, Organic, Green Tea, Premium Japanese Green, 16 Tea Bags, 1.12 oz (32 g)",Choice Organic Teas,Tea,32 g,7.01
44945,"Harney & Sons, Black Tea, Hot Cinnamon Spice, 4 oz",Harney & Sons,Tea,4,13.64
63500,"Pukka Herbs, Three Fennel, 20 Herbal Tea Sachets, 1.27 oz (36 g)",Pukka Herbs,Tea,36 g,9.83
55805,"Twinings, Green Tea, Pomegranate, Raspberry & Strawberry, 20 Tea Bags, 1.06 oz (30 g)",Twinings,Tea,30 g,6.44
43016,"Twinings, Classics, English Breakfast Loose Tea, 7.05 oz (200 g)",Twinings,Tea,200 g,22.07
88884,"Wilderness Poets, Blue Butterfly Pea Flower Powder, 3.5 oz (99 g)",Wilderness Poets,Tea,99 g,26.69
89365,"Twinings, Herbal Tea, Lemon & Ginger, Caffeine Free, 50 Tea Bags, 2.65 oz (75 g)",Twinings,Tea,75 g,12.42
75185,"Twinings, Herbal Tea, Buttermint, Caffeine Free , 20 Individual Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.47
31160,"Frontier Natural Products, Organic Cut & Sifted Echinacea Purpurea Herb, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,26.83
31160,"Frontier Natural Products, Organic Cut & Sifted Echinacea Purpurea Herb, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,26.83
28921,"Numi Tea, Organic Tea, Herbal Teasan, Rooibos, Caffeine Free, 18 Tea Bags, 1.52 oz (43.2 g)",Numi Tea,Tea,43,9.71
41850,"Twinings, Classics, Irish Breakfast Loose Tea, 3.53 oz (100 g)",Twinings,Tea,100 g,11.72
13088,"Triple Leaf Tea, Blood Pressure, 20 Tea Bags, 1.06 oz (30 g)",Triple Leaf Tea,Tea,30 g,7.03
34544,"Twinings, 100% Pure Black Tea, Darjeeling, 20 Individual Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.5
43380,"Twinings, Herbal Tea, Pure Peppermint, Caffeine Free, 25 Tea Bags, 1.76 oz (50 g)",Twinings,Tea,50 g,8.04
77505,"Harney & Sons, Royal English Breakfast, Black Teas, 30 Sachets, 2.67 oz (75 g) Each",Harney & Sons,Tea,75 g,18.69
88418,"Celestial Seasonings, Wellness Tea, Sleepytime Detox, Caffeine Free, 20 Tea Bags, 1.2 oz (35 g)",Celestial Seasonings,Tea,35 g,7.01
38992,"Celestial Seasonings, Herbal Tea, Caffeine Free, Red Zinger, 20 Tea Bags, 1.7 oz (49 g)",Celestial Seasonings,Tea,49 g,5.41
33748,"Gaia Herbs, Sleep & Relax, Caffeine-Free, 16 Tea Bags, 0.96 oz (27.2 g)",Gaia Herbs,Tea,27,9.31
34547,"Twinings, Ceylon Orange Pekoe Tea, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.52
12133,"Triple Leaf Tea, Ultra Slim, Herbal Tea, Caffeine-Free, 20 Tea Bags, 1.4 oz (40 g)",Triple Leaf Tea,Tea,40 g,7.03
38941,"Pukka Herbs, Vanilla Chai, Caffeine Free, 20 Tea Sachets, 1.41 oz (40 g)",Pukka Herbs,Tea,40 g,9.83
76252,"Pukka Herbs, Turmeric Glow Tea, 20 Tea Sachets, 1.27 oz (36 g)",Pukka Herbs,Tea,36 g,9.83
88413,"Celestial Seasonings, Herbal Tea, Ginger + Probiotics, Caffeine Free, 20 Tea Bags, 1.1 oz (31 g)",Celestial Seasonings,Tea,31 g,5.41
34492,"Tazo Teas, Organic Baked Cinnamon Apple, Herbal Tea, Caffeine-Free, 20 Filterbags, 1.76 oz (50 g)",Tazo Teas,Tea,50 g,9.24
77507,"Harney & Sons, Black Teas with Lemon and Grapefruit, 30 Sachets, 2.67 oz (75 g)",Harney & Sons,Tea,75 g,20.49
78297,"Rishi Tea, Organic Green Tea, Matcha Gyokuro, 15 Tea Bags, 1.48 oz (42 g)",Rishi Tea,Tea,42 g,12.24
90448,"Organic India, Tulsi Tea, Turmeric Rooibos, Caffeine-Free, 18 Infusion Bags, 1.27 oz (36 g)",Organic India,Tea,36 g,8.43
88574,"Twinings, Soothe Herbal Tea, Turmeric, Orange and Star Anise, Caffeine Free, 18 Tea Bags, 1.27 oz (36 g)",Twinings,Tea,36 g,8.17
38984,"Celestial Seasonings, Herbal Tea, Cranberry Apple Zinger, Caffeine Free, 20 Tea Bags, 1.5 oz (42 g)",Celestial Seasonings,Tea,42 g,5.41
31165,"Frontier Natural Products, Organic Cut & Sifted Horsetail Herb (Shavegrass), 16 oz (453 g)",Frontier Natural Products,Tea,453 g,19.85
31165,"Frontier Natural Products, Organic Cut & Sifted Horsetail Herb (Shavegrass), 16 oz (453 g)",Frontier Natural Products,Tea,453 g,19.85
41394,"Twinings, Premium Black Tea, Mixed Berry, 20 Tea Bags, 1.41 oz (40g)",Twinings,Tea,40g,6.6
77192,"Sencha Naturals, Matcha Latte, Original Matcha, 8.5 oz (240 g)",Sencha Naturals,Tea,240 g,18.46
89733,"Wilderness Poets, Organic Ceremonial Matcha, 1 oz (22 g)",Wilderness Poets,Tea,22 g,39.52
49215,"Harney & Sons, HT Tea Blend, Vanilla Comoro Tea, 20 Tea Sachets, 1.4 oz (40 g)",Harney & Sons,Tea,40 g,15.35
49217,"Harney & Sons, HT Tea Blend, Yellow & Blue, Chamomile and Lavender, Caffeine Free, 20 Sachets, 1.4 oz (40 g)",Harney & Sons,Tea,40 g,15.35
82836,"Sencha Naturals, Matcha, Green Tea Powder, Japanese Premium Grade, 1 oz (30 g)",Sencha Naturals,Tea,30 g,27.71
6535,"Hobe Labs, Ultra Slim Tea, Cran-Raspberry, Caffeine Free, 24 Herbal Tea Bags, 1.69 oz (48 g)",Hobe Labs,Tea,48 g,9.38
42725,"Harney & Sons, Winter White Earl Grey Tea, 20 Tea Sachets, 0.9 oz (26 g)",Harney & Sons,Tea,26 g,15.35
54505,"Teeccino, Roasted Herbal Tea, Dandelion Dark Roast, Organic, Caffeine Free, 10 Tea Bags, 2.12 oz (60 g)",Teeccino,Tea,60 g,7.09
28913,"Numi Tea, Organic Tea, Teas & Herbal Teasans, Numi's Collection, 16 Non-GMO Tea Bags, 1.26 oz (34.7 g)",Numi Tea,Tea,34,9.71
43375,"Twinings, Green Tea, Jasmine, 25 Tea Bags, 1.76 oz (50 g)",Twinings,Tea,50 g,7.86
61844,"Rishi Tea, Organic Herbal Tea, Chamomile Medley, Caffeine-Free, 15 Tea Bags, 1.22 oz (34.5 g) ",Rishi Tea,Tea,34,12.24
62975,"Celestial Seasonings, Iced Black Tea & Lemonade, Half and Half, 40 Tea Bags, 3.0 oz (85 g)",Celestial Seasonings,Tea,85 g,7.84
90427,"Teeccino, Roasted Herbal Tea, Dandelion Tea Sampler, 6 Flavors, Caffeine Free, 12 Tea Bags, 2.54 oz (72 g)",Teeccino,Tea,72 g,9.05
71885,"Harney & Sons, HT Tea Blend, Blueberry Green, 20 Sachets, 1.4 oz (40 g)",Harney & Sons,Tea,40 g,13.95
90426,"Teeccino, Roasted Herbal Tea, Herbal Tea Sampler, 4 Flavors, Caffeine Free, 12 Tea Bags, 2.54 oz (72 g)",Teeccino,Tea,72 g,8.23
88415,"Celestial Seasonings, Herbal Tea, Sleepytime Mint, Caffeine Free, 20 Tea Bags, 1.0 oz (29 g)",Celestial Seasonings,Tea,29 g,5.41
95167,"Pukka Herbs, Organic Lemongrass & Ginger, Caffeine-Free, 20 Herbal Tea Sachets, 1.27 oz (36 g)",Pukka Herbs,Tea,36 g,8.94
34548,"Twinings, 100% Pure Oolong Tea, 20 Tea Bags, 1.41 oz (40 g)",Twinings,Tea,40 g,6.52
56460,"The Tao of Tea, Organic Green Tea & Bergamot, Green Earl Grey, 4.0 oz (115 g)",The Tao of Tea,Tea,115 g,16.18
30563,"Choice Organic Teas, Herbal Tea, Organic, Rooibos, Caffeine-Free, 16 Tea Bags, 1.12 oz (32 g)",Choice Organic Teas,Tea,32 g,7.71
30824,"Frontier Natural Products, Cut & Sifted Hibiscus Flowers, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,19.1
39946,"Now Foods, Real Tea, Ojibwa, Caffeine-Free, 24 Tea Bags, 1.5 oz (42 g)",Now Foods,Tea,42 g,7.42
63391,"Traditional Medicinals, Green Teas, Organic Green Tea Dandelion, 16 Wrapped Tea Bags, 1.13 oz (32 g)",Traditional Medicinals,Tea,32 g,7.88
31198,"Frontier Natural Products, Organic Earl Grey Tea, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,40.1
90430,"Organic India, Tulsi Loose Leaf Tea, Original, Caffeine-Free, 16 oz (454 g)",Organic India,Tea,454 g,35.93
88412,"Celestial Seasonings, Herbal Tea, Citrus Sunrise, Caffeine Free, 20 Tea Bags, 1.7 oz (47 g)",Celestial Seasonings,Tea,47 g,5.41
63586,"Pukka Herbs, Three Mint, Caffeine Free, 20 Herbal Tea Sachets, 1.12 oz (32 g)",Pukka Herbs,Tea,32 g,9.83
34461,"Tazo Teas, Earl Grey, Black Tea, 20 Filterbags, 1.7 oz (49 g)  ",Tazo Teas,Tea,49 g,not availabe
31199,"Frontier Natural Products, Organic Rooibos Tea, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,32.55
41677,"Organic India, Tulsi Tea, Cleanse, Caffeine-Free, 18 Infusion Bags, 1.02 oz (28.8 g)",Organic India,Tea,28,8.43
41757,"Numi Tea, Organic Tea, Pu-erh Tea, Emperor's Pu-erh, 16 Tea Bags, 1.13 oz (32 g)",Numi Tea,Tea,32 g,11.24
50689,"Rishi Tea, Matcha, Organic Green Tea Powder, 12 Packets, 0.63 oz (18 g)",Rishi Tea,Tea,18 g,26.13
61832,"Rishi Tea, Organic Black Tea, Earl Grey, 15 Tea Bags 1.75 oz (49.5 g)",Rishi Tea,Tea,49,12.24
86519,"Stash Tea, Herbal Tea, Organic Moringa Mint, Caffeine-Free, 18 Tea Bags, 0.8 oz (23 g)",Stash Tea,Tea,23 g,5.54
8721,"Organic India, Tulsi Tea, Green, 18 Infusion Bags, 1.21 oz (34.2 g)",Organic India,Tea,34,7.66
82835,"Sencha Naturals, Matcha, Green Tea Powder, Japanese Everyday Grade, 4 oz (113 g)",Sencha Naturals,Tea,113 g,30.28
90451,"Organic India, Tulsi Tea, Moringa, Caffeine Free, 18 Infusion Bags, 1.27 oz (36 g)",Organic India,Tea,36 g,8.43
86274,"Harney & Sons, Peppermint Herbal, Caffeine-Free Herbal, 30 Sachets, 1.9 oz (54 g)",Harney & Sons,Tea,54 g,16.99
63504,"Pukka Herbs, Womankind, Caffeine Free, 20 Herbal Tea Sachets, 1.05 oz (30 g)",Pukka Herbs,Tea,30 g,8.94
37946,"The Tao of Tea, Sweet & Floral Blended Black Tea, Rose Petal Black, 4 oz (115 g)",The Tao of Tea,Tea,115 g,14.16
41846,"Twinings, Jasmine Green, Loose Tea, 3.53 oz (100 g)",Twinings,Tea,100 g,10.87
42760,"Harney & Sons, Fine Teas, Chamomile Herbal, 20 Sachets, 0.9 oz (26 g)",Harney & Sons,Tea,26 g,17.2
27617,"Choice Organic Teas, Oolong Tea, Organic Oolong, 16 Tea Bags, 1.1 oz (32 g)",Choice Organic Teas,Tea,32 g,7.01
86521,"Stash Tea, Herbal Tea, Organic Gold Cup Chai, Caffeine Free, 18 Tea Bags, 1.2 oz (36 g)",Stash Tea,Tea,36 g,5.57
31196,"Frontier Natural Products, Organic English Breakfast Tea, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,31.87
31196,"Frontier Natural Products, Organic English Breakfast Tea, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,31.87
42724,"Harney & Sons, HT Tea Blend, English Breakfast, 20 Tea Sachets, 1.4 oz (40 g)",Harney & Sons,Tea,40 g,15.35
56552,"Prince of Peace, Organic, Jasmine Green Tea, 100 Tea Bags, 1.8 g Each",Prince of Peace,Tea,100,9.61
31203,"Frontier Natural Products, Organic Fair Trade Chai Tea, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,36.93
76255,"Pukka Herbs, Mint Matcha Green Tea, 20 Green Tea Sachets, 1.05 oz (30 g)",Pukka Herbs,Tea,30 g,8.94
89998,"Lakanto, Matcha Latte Drink Mix, 10 oz",Lakanto,Tea,10,19.77
10157,"Uncle Lee's Tea, Body Slim Dieter Tea, Caffeine Free, Lemon Flavor, 30 Tea Bags, 2.12 oz (60 g)",Uncle Lee's Tea,Tea,60 g,12.47
61833,"Rishi Tea, Organic Black Tea, English Breakfast, 15 Tea Bags, 1.69 oz (48 g)",Rishi Tea,Tea,48 g,12.24
30784,"Frontier Natural Products, Cut & Sifted Damiana Leaf, 16 oz (453 g)",Frontier Natural Products,Tea,453 g,32.17
37939,"The Tao of Tea, Organic Black Tea & Spices, 500 Mile Chai, 4.0 oz (115 g)",The Tao of Tea,Tea,115 g,17.79
54502,"Teeccino, Roasted Herbal Tea, Medium Roast, Hazelnut, Caffeine Free, 10 Tea Bags, 2.12 oz (60 g)",Teeccino,Tea,60 g,6.36
53611,"J&R Port Trading Co., Organic Green Rooibos, Caffeine Free, 1 lb (454 g)",J&R Port Trading Co.,Tea,454 g,27.61
86271,"Harney & Sons, Hot Cinnamon Spice, Black Tea with Orange & Sweet Clove, 30 Sachets, 2.67 oz (75 g)",Harney & Sons,Tea,75 g,16.99
86520,"Stash Tea, Herbal Tea, Organic Sunny Dandelion Root, 18 Tea Bags, 1.0 oz (30 g)",Stash Tea,Tea,30 g,5.57
70568,"Twinings, Black Tea, Earl Grey, Extra Bold, 20 Tea Bags - 1.41 oz (40 g)",Twinings,Tea,40 g,6.47
